gene_name,chr.x,TSS.x,TES.x,pg_adsp,pg_ukb_igap,pg_ukb_eadb,pg_ukb_proxy,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr.y,TSS.y,TES.y
AC147651.4,7,603184,603185,0.694444194594793,0.782933122319039,0.0950184600270314,0.238668597460689,10454,367182,7076,ENSG00000237181.1,ENSG00000237181.1,0.06184733529679,0.172484467469096,0.867293856542922,0.735866360297528,0.0902023786537168,0.0302047744481305,23.5917865624304,32.90426344825497,9,10454,367182,7076,7,603184,603185
ACACB,12,109116594,109116595,0.0659712014466185,0.740113811783902,0.889953447605356,0.116412763032777,10454,367182,12235,ENSG00000076555.15,ENSG00000076555.15,0.694201257390151,0.667460100406551,0.418703058249708,0.10026761510814,0.251560713787327,0.808300866141646,24.3805398744486,10.13783982652429,6,10454,367182,12235,12,109116594,109116595
ACAD8,11,134253494,134253495,0.25800749721591,0.864783486672004,0.981371330055067,0.419151798691557,10454,367182,11379,ENSG00000151498.11,ENSG00000151498.11,0.835899586430937,0.851028636499938,0.59689778679938,0.187843119429843,0.333898331460524,0.497911294093914,43.643792236312,7.455560677301426,3,10454,367182,11379,11,134253494,134253495
ACAD9,3,128879595,128879596,0.986169032448724,0.108031239707146,0.150853217107134,0.0528600014257277,10454,367182,4103,ENSG00000177646.18,ENSG00000177646.18,0.442528002549164,0.47344808215165,0.341259929491067,0.864447433268582,0.324250530865142,0.135939499336954,16.1228741285327,19.14607509045363,5,10454,367182,4103,3,128879595,128879596
ACADM,1,75724346,75724347,0.116581574960576,0.513513958807679,0.84534607665987,0.295781567879703,10454,367182,822,ENSG00000117054.13,ENSG00000117054.13,0.473888929694791,0.648523437060595,0.552291307482872,0.0211358731900277,0.0417661860280279,0.308803023828989,23.498582975972,8.774029773305925,4,10454,367182,822,1,75724346,75724347
ACAP1,17,7336528,7336529,0.136009041437307,0.00239770927362626,0.0206172544481262,0.0082999950784487,10454,367182,15390,ENSG00000072818.11,ENSG00000072818.11,0.0868412772842495,0.225663486178019,0.830931311643612,0.592997456598368,0.309233113176456,0.151048531976432,31.1816879342327,6.531000730824863,3,10454,367182,15390,17,7336528,7336529
ACCS,11,44065924,44065925,0.635294187609393,0.852051294803062,0.0623663874977916,0.123149278908903,10454,367182,10604,ENSG00000110455.13,ENSG00000110455.13,0.140363097742953,0.335256143006179,0.913314271505965,0.672000474476574,0.913519937727437,0.967801574968034,70.2521652706442,24.483121724973813,11,10454,367182,10604,11,44065924,44065925
ACOT1,14,73537113,73537114,0.295256270362557,0.831419073644321,0.541037934308415,0.864785598202944,10454,367182,13217,ENSG00000184227.7,ENSG00000184227.7,0.297651724748605,0.538899938409748,0.696811803860801,0.06290819347627,0.0301159178758934,0.0596748387537571,42.0209186371911,10.603922039984235,5,10454,367182,13217,14,73537113,73537114
ACOT4,14,73591705,73591706,0.696036492301015,0.505818351398824,0.863021382407141,0.910198464271931,10454,367182,13221,ENSG00000177465.4,ENSG00000177465.4,0.186425627444791,0.402569906468399,0.785300380650088,0.0366418184172064,0.110398239004788,0.840806846846353,18.2525861524612,2.1007080469366355,4,10454,367182,13221,14,73591705,73591706
ACOX1,17,75979218,75979219,0.243971094556003,0.522785752915635,0.675262725519975,0.697528432996159,10454,367182,16330,ENSG00000161533.11,ENSG00000161533.11,0.165998812793725,0.0426842125154989,0.0361710351662451,0.718296737502302,0.823167563863422,0.61076648533586,25.7142498544732,7.1305814098715645,8,10454,367182,16330,17,75979218,75979219
ACP5,19,11579007,11579008,0.327294040678678,0.694425735267079,0.604236787582687,0.133752499529642,10454,367182,17170,ENSG00000102575.10,ENSG00000102575.10,0.737539864792613,0.90927174505461,0.780131396471822,0.0259921872843253,0.0514919244370144,0.323156735821346,39.6625021062418,2.9584158008665726,8,10454,367182,17170,19,11579007,11579008
ACPP,3,132317366,132317367,0.560696167398156,0.365167681321699,0.588989957798465,0.628918268587828,10454,367182,4141,ENSG00000014257.15,ENSG00000014257.15,0.211682478991463,0.189908049735862,0.184308173996021,0.593305451912024,0.821429580322822,0.742195126235411,22.7880545806865,1.8808546233920187,5,10454,367182,4141,3,132317366,132317367
ACSF2,17,50426157,50426158,0.104874583088963,0.151638045200162,0.700437184070055,0.364822624816411,10454,367182,16065,ENSG00000167107.12,ENSG00000167107.12,0.496519691022779,0.428258021576196,0.266697474761149,0.125065589846226,0.183893204176802,0.309199019235607,12.94105725657,2.0574710271128867,5,10454,367182,16065,17,50426157,50426158
ACSF3,16,89088374,89088375,0.298273418916963,0.014856577017403,0.00726344776860333,0.00602558053705654,10454,367182,15180,ENSG00000176715.15,ENSG00000176715.15,0.0477010138177051,100,,0.488724638397699,,,15.600339811194,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fc83aa79800> [RTYPES.NILSXP],4,10454,367182,15180,16,89088374,89088375
ACSL5,10,112374017,112374018,0.153966085895105,0.873413722173567,0.677130078135752,0.853391372046806,10454,367182,10135,ENSG00000197142.10,ENSG00000197142.10,0.747780841326942,0.946754872257692,0.938106404955032,0.549410670116447,0.807689012289657,0.793117385443536,38.8858983753908,3.0768647554819903,9,10454,367182,10135,10,112374017,112374018
ACSM1,16,20698889,20698890,0.853619502154737,0.146257608469533,0.203941761536036,0.560707981028076,10454,367182,14537,ENSG00000166743.9,ENSG00000166743.9,0.137783517614992,0.191868117375126,0.294396365456098,0.0456143822272056,0.0805561191134651,0.307396668523195,34.2178864132199,7.26111653332842,3,10454,367182,14537,16,20698889,20698890
ACTA2,10,88990958,88990959,0.436971062156597,0.907493181758106,0.859940953870525,0.843171110512112,10454,367182,9944,ENSG00000107796.13,ENSG00000107796.13,0.798765778230314,0.763010878795714,0.490262779478701,0.715928172365426,0.568405756016711,0.317937848188663,35.5278347073178,5.4856936349314696,5,10454,367182,9944,10,88990958,88990959
ACTBP8,6,88276988,88276989,0.486790675790402,0.278777593434115,0.434280948183479,0.00391950318110096,10454,367182,6738,ENSG00000220267.1,ENSG00000220267.1,0.127262049440257,0.292265549395057,0.713606966257981,0.177317186831631,0.113139799680451,0.111114785869573,21.241199194145,5.612524050478498,8,10454,367182,6738,6,88276988,88276989
ACTN1-AS1,14,68979681,68979682,0.451693688252568,0.751290057236496,0.850692256722766,0.927091412268112,10454,367182,13179,ENSG00000259062.2,ENSG00000259062.2,0.870390053127095,0.77430225265441,0.486192353030523,0.816886161932336,0.543063961185444,0.279928164067017,21.2466991458071,6.5167314547088555,6,10454,367182,13179,14,68979681,68979682
ACTR1A,10,102502710,102502711,0.0568334364937782,0.920728779894711,0.71348531179367,0.942022358737113,10454,367182,10084,ENSG00000138107.12,ENSG00000138107.12,0.227871954500798,0.0059380528912495,0.003015111501684,0.282258272607373,0.47655690973744,0.567933168458532,10.1178655280858,1.7908317289553994,2,10454,367182,10084,10,102502710,102502711
ACTR3,2,113889959,113889960,0.445794740084684,0.180899166203309,0.652139969418347,0.0840996277757704,10454,367182,2790,ENSG00000115091.11,ENSG00000115091.11,0.297782447976739,0.577300484561969,0.903376749371037,0.186051831381661,0.322622672509547,0.473439323755777,11.506277140123,5.2233781952605085,4,10454,367182,2790,2,113889959,113889960
ACTR3B,7,152759748,152759749,0.287372722838003,0.0706759641022979,0.0575748963647506,0.0496905566571035,10454,367182,8051,ENSG00000133627.17,ENSG00000133627.17,0.0656052493694635,0.0836213331851955,0.209727075774972,0.0076870283217503,0.0284579254663122,0.906851605781355,11.5930261683168,4.4784372290974375,2,10454,367182,8051,7,152759748,152759749
ACTR5,20,38748441,38748442,0.480479211508359,0.548429902157321,0.659765639461565,0.129121236072806,10454,367182,18614,ENSG00000101442.9,ENSG00000101442.9,0.532472714017495,100,,0.175259289846521,,,20.2363779125902,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f47954bea40> [RTYPES.NILSXP],6,10454,367182,18614,20,38748441,38748442
ACVR2B,3,38453850,38453851,0.349264802986325,0.0600142927695768,0.0194492942096587,0.0204309909281504,10454,367182,3586,ENSG00000114739.13,ENSG00000114739.13,0.0203980979669414,0.0524857977840018,0.47205621074957,0.251836292720838,0.417472823873229,0.510040153499177,16.5518439875595,3.0909007148392282,4,10454,367182,3586,3,38453850,38453851
ACYP2,2,53970840,53970841,0.740742892569139,0.784122554023764,0.851296036016674,0.999906007796909,10454,367182,2352,ENSG00000170634.12,ENSG00000170634.12,0.255707831271667,0.492387208180388,0.723473950783794,0.125477570985493,0.308912171357967,0.965984591773586,17.6955563266255,3.448158633144988,4,10454,367182,2352,2,53970840,53970841
AD001527.4,19,36114412,36114413,0.596470789942242,0.31087973155978,0.254954835980551,0.186861848238457,10454,367182,17583,ENSG00000279504.1,ENSG00000279504.1,0.14385143279454,0.24161748550021,0.40124267081761,0.550367261328865,0.452722599162568,0.267739737828536,14.0251819822914,20.688689378721147,7,10454,367182,17583,19,36114412,36114413
ADA,20,44652232,44652233,0.280937441427804,0.122329508711664,0.0682980227342289,0.142185162506086,10454,367182,18640,ENSG00000196839.12,ENSG00000196839.12,0.0074563650528984,0.0277159000490248,0.911921012491951,0.0691828280245745,0.180238245815364,0.724041886923783,10.1917264401461,6.526632786924765,5,10454,367182,18640,20,44652232,44652233
ADAM15,1,155050565,155050566,0.000566055963536094,0.0183372855891618,0.0504472551430146,0.0526454685853636,10454,367182,1346,ENSG00000143537.13,ENSG00000143537.13,0.0119677736096086,0.0289743519971829,0.381048383445786,0.0291443993765722,0.0511894924161765,0.276262792672453,85.2493438801838,7.713088948534603,2,10454,367182,1346,1,155050565,155050566
ADAM19,5,157575774,157575775,0.918548035403819,0.266809195732878,0.238739955982039,0.311751819181575,10454,367182,5873,ENSG00000135074.15,ENSG00000135074.15,0.0935607122925699,0.116316592888553,0.222072845984678,0.533205269985175,0.821668548003681,0.946175601334558,21.394517279298,8.541444709846628,6,10454,367182,5873,5,157575774,157575775
ADAM28,8,24294039,24294040,0.696019338510662,0.956696616402451,0.534563084357405,0.75269527512083,10454,367182,8213,ENSG00000042980.12,ENSG00000042980.12,0.522714258905582,0.505928872738674,0.328663233591024,0.397378710884896,0.318783367342305,0.210171896903364,14.7470821513329,3.0962276416395076,4,10454,367182,8213,8,24294039,24294040
ADAMDEC1,8,24384284,24384285,0.83877732984566,0.899181800944794,0.499269170814423,0.63166492998275,10454,367182,8214,ENSG00000134028.14,ENSG00000134028.14,0.296895431173577,0.522715407181805,0.647245027496734,0.590403512400405,0.148808580502324,0.0606152545855839,23.941088685639,2.9667533186487023,3,10454,367182,8214,8,24384284,24384285
ADAMTS13,9,133414357,133414358,0.472432009806111,0.817890062133884,0.126019357421123,0.665927186466569,10454,367182,9395,ENSG00000160323.18,ENSG00000160323.18,0.110298449090733,0.260718861042532,0.709476247312057,0.994640643496886,0.869287018233777,0.596623659829481,12.2218834421951,5.219604691754304,6,10454,367182,9395,9,133414357,133414358
ADAP1,7,955406,955407,0.523574399834147,0.72091165190142,0.200592095919609,0.23688477983535,10454,367182,7082,ENSG00000105963.13,ENSG00000105963.13,0.506688458719014,0.536531325698019,0.369797920858494,0.605211321457902,0.82867358252927,0.741685423376606,14.1179096651368,4.462754081194662,14,10454,367182,7082,7,955406,955407
ADAT1,16,75623299,75623300,0.679466804130213,0.750724263208426,0.29352099992297,0.247974046325064,10454,367182,15077,ENSG00000065457.10,ENSG00000065457.10,0.754096492425378,0.53519063380403,0.283111376540852,0.0997430434499615,0.208037626087266,0.51177877759554,17.4618981597427,5.153731850248304,6,10454,367182,15077,16,75623299,75623300
ADCK1,14,77800082,77800083,0.462657662143219,0.974819196902122,0.877226970111338,0.857096434351308,10454,367182,13295,ENSG00000063761.15,ENSG00000063761.15,0.882985700834495,0.872744735760541,0.616688181894015,0.105236280961377,0.0759774998543379,0.11167922280811,82.2610057833973,59.072127819764574,5,10454,367182,13295,14,77800082,77800083
ADCK2,7,140673152,140673153,0.99986259693744,0.95302892147346,0.748956107877083,0.7931689374707,10454,367182,7872,ENSG00000133597.10,ENSG00000133597.10,0.56224954534825,0.527843009351024,0.331748745043367,0.521473241669389,0.795465006188235,0.828946658189335,50.0236435718554,19.093520569539535,3,10454,367182,7872,7,140673152,140673153
ADCY10P1,6,41101021,41101022,0.533401392092905,0.446495607001621,0.869236855629982,0.799476605657898,10454,367182,6532,ENSG00000161912.17,ENSG00000161912.17,0.954173791313696,0.973960744771659,0.823998626454395,0.550455980952869,0.232478560168171,0.109500839899712,63.5532663608441,31.4644234026381,5,10454,367182,6532,6,41101021,41101022
ADCY3,2,24919838,24919839,0.334823332278014,0.513225336162042,0.653816420419782,0.708252663048713,10454,367182,2158,ENSG00000138031.14,ENSG00000138031.14,0.937168837754627,0.526114398050202,0.258234285106245,0.726204001828966,0.736993138361996,0.484942892492864,148.031634321207,14.586372072730198,4,10454,367182,2158,2,24919838,24919839
ADCY7,16,50246136,50246137,0.0113994259403407,0.0173831902530618,0.217844446231265,0.0177619943597032,10454,367182,14811,ENSG00000121281.12,ENSG00000121281.12,0.955107568411957,0.360077759627287,0.153249527392872,0.373978905167687,0.672985155893205,0.967460545330591,21.7458708475836,4.397585270349303,4,10454,367182,14811,16,50246136,50246137
ADCY9,16,4116184,4116185,0.363009757123725,0.991893103981677,0.168820649163409,0.712585827011597,10454,367182,14395,ENSG00000162104.9,ENSG00000162104.9,0.846100036759285,100,,0.0298278459371572,,,19.947472182657,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f2738e569c0> [RTYPES.NILSXP],9,10454,367182,14395,16,4116184,4116185
ADGRE2,19,14778536,14778537,0.0104251501723288,0.352317045214472,0.419983620750716,0.675187908518704,10454,367182,17270,ENSG00000127507.17,ENSG00000127507.17,0.0988557916595456,0.148930039511964,0.297642063098049,0.294473067955477,0.397697021704204,0.388040723318651,40.5273837576006,2.869838448199113,9,10454,367182,17270,19,14778536,14778537
ADGRE4P,19,6997871,6997872,0.633301390964528,0.960483081956224,0.700587645507727,0.47227729512404,10454,367182,17036,ENSG00000268758.7,ENSG00000268758.7,0.926054667242887,0.994135798161452,0.955245671601174,0.242441061986526,0.357540396290789,0.405936255336105,11.5651831155445,7.007740582450468,15,10454,367182,17036,19,6997871,6997872
ADHFE1,8,66432485,66432486,0.842689040616918,0.759806735526438,0.508715210144759,0.64208254046187,10454,367182,8389,ENSG00000147576.15,ENSG00000147576.15,0.454647565762046,0.527219316201516,0.395740673379536,0.872723232745504,0.980677360395291,0.907983212582248,30.3828533233952,6.122305331531318,3,10454,367182,8389,8,66432485,66432486
ADI1,2,3517746,3517747,0.0831193811272336,0.979467946659114,0.517906069745611,0.604855738562092,10454,367182,2072,ENSG00000182551.13,ENSG00000182551.13,0.324160937901278,0.583460787734111,0.745311131983226,0.916194755834987,0.165047637657829,0.058059573223656,10.236470665561,3.303928831411673,12,10454,367182,2072,2,3517746,3517747
ADIPOR2,12,1688573,1688574,0.826973887702548,0.0227077225816587,0.112862219259894,0.0146174072226875,10454,367182,11402,ENSG00000006831.9,ENSG00000006831.9,0.568297360451102,0.841625527283457,0.889466712894104,0.0378399152577405,0.0292694075699445,0.0972408437685956,22.4746564530113,3.79282504190215,3,10454,367182,11402,12,1688573,1688574
ADIRF-AS1,10,86971310,86971311,0.365960173023519,0.966752753611602,0.990261891466761,0.972475990722386,10454,367182,9919,ENSG00000272734.1,ENSG00000272734.1,0.0346196904518473,0.0981932644725688,0.673093017523174,0.461209899609121,0.731013813919574,0.772358217804975,10.1020120912976,2.60736189598159,4,10454,367182,9919,10,86971310,86971311
ADK,10,74151184,74151185,0.876209315457633,0.887206305292842,0.833264711849935,0.895743557451874,10454,367182,9869,ENSG00000156110.13,ENSG00000156110.13,0.428184251272215,0.474976090165494,0.353395543436939,0.0053106276093121,0.0205267910712325,0.968525676917287,178.86355892649,36.039175920355824,2,10454,367182,9869,10,74151184,74151185
ADO,10,62804856,62804857,0.618901163135593,0.690396612530973,0.6881751755812,0.709549367703178,10454,367182,9762,ENSG00000181915.4,ENSG00000181915.4,0.664532759409963,0.908511835506065,0.950592108720291,0.257819451029215,0.516248161749581,0.837793390765014,14.0934368373513,3.664799514921423,2,10454,367182,9762,10,62804856,62804857
ADORA1,1,203090653,203090654,0.916430280170662,0.602553854327774,0.59409348251395,0.749675317742629,10454,367182,1751,ENSG00000163485.16,ENSG00000163485.16,0.345430212675148,0.0493282686127169,0.0235409501636208,0.235331944265908,0.009900830259625,0.0051616238393259,20.5883262503229,3.392318822833924,4,10454,367182,1751,1,203090653,203090654
ADORA2A-AS1,22,24475152,24475153,0.854033468183356,0.331294385770006,0.949369669527976,0.439262270656775,10454,367182,19242,ENSG00000178803.10,ENSG00000178803.10,0.675989776722635,0.790520613146301,0.586751500254204,0.61926563693111,0.87452191954661,0.884086195107964,15.3589130858052,5.043138946984382,3,10454,367182,19242,22,24475152,24475153
ADORA2B,17,15944916,15944917,0.938818756550788,0.734899362753493,0.964759580481872,0.906404455453078,10454,367182,15493,ENSG00000170425.3,ENSG00000170425.3,0.554241492803577,0.817781389306567,0.818664743636253,0.507167064948702,0.281792705812885,0.147950327297765,29.600290889316,2.454253783631003,3,10454,367182,15493,17,15944916,15944917
