gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
AC007319.1,0.540072644579172,0.53883205280331,0.154502711739794,0.818994089301318,10454,367182,6210,ENSG00000224063.5,ENSG00000224063.5,0.139973522274317,0.333174670749675,0.887453842414067,0.293177488269124,0.235183062268657,0.180949438254166,0.01163420211695,0.00466268397154321,1617,759,10454,367182,6209,2,187191834,187191835
AC007405.6,0.599686047681951,0.54232271153161,0.493320399113751,0.916378075467097,10454,367182,7055,ENSG00000239467.5,ENSG00000239467.5,0.519983728487352,100,100,0.732439514829334,100,100,0.0241011117411607,0.00227866086252095,2125,813,10454,367182,7054,2,170771112,170771113
AC007563.3,0.894535968905584,0.903931601870377,0.354411125203299,0.936378723510756,10454,367182,6524,ENSG00000229352.1,ENSG00000229352.1,0.285705658144785,100,100,0.082189717505831,100,100,0.0249393993621489,0.0181936925355496,1881,867,10454,367182,6523,2,216799607,216799608
AC007566.10,0.338518492768233,0.866385570709983,0.779698231792188,0.68442345561585,10454,367182,7229,ENSG00000244055.1,ENSG00000244055.1,0.93923675701309,0.431165828645268,0.195372290145668,0.880414119856955,0.726384921344835,0.432270215177151,0.0336429174631118,0.0066012382875907,933,463,10454,367182,7228,7,92461318,92461319
AC007743.1,0.379935342213032,0.440897999266066,0.609252881555056,0.90576268902708,10454,367182,6748,ENSG00000233251.7,ENSG00000233251.7,0.111746439204197,100,100,0.977792771269153,100,100,0.0317901075373707,0.0047495514332841,2400,1071,10454,367182,6747,2,56185769,56185770
AC007966.1,0.836216976535194,0.835677821323278,0.92767147026854,0.938726175293893,10454,367182,6385,ENSG00000226747.6,ENSG00000226747.6,0.545513374052765,100,100,0.00824578257629467,100,100,0.436472645513808,0.00279856412315421,1977,1238,10454,367182,6384,2,185740478,185740479
AC008060.7,0.41169673723539,0.620958587517259,0.399673451375281,0.465665607364414,10454,367182,6133,ENSG00000218672.1,ENSG00000218672.1,0.565961818772073,0.425735313987052,0.240384350573349,0.16047551297218,0.236850713330026,0.339872449143151,0.488065691762351,0.0591052918281409,2957,1451,10454,367182,6132,7,155382075,155382076
AC008073.7,0.567894436091765,0.470071950200921,0.697778100812961,0.626860833471146,10454,367182,6701,ENSG00000232642.1,ENSG00000232642.1,0.83656173632029,100,100,0.762508030819722,100,100,0.0560354557030814,0.000781012291921738,1601,778,10454,367182,6700,2,24175004,24175005
AC008592.3,0.448909540122996,0.483754328302112,0.607102216238055,0.596718486746868,10454,367182,7466,ENSG00000251000.1,ENSG00000251000.1,0.992884970512504,100,100,0.730403152996404,100,100,0.0348259936487946,2.10442238852203e-05,1423,715,10454,367182,7465,5,95835045,95835046
AC008592.8,0.147001056792253,0.36576864643552,0.824169817840762,0.754503946331449,10454,367182,8478,ENSG00000272021.1,ENSG00000272021.1,0.381889642116625,100,100,0.38865366590839,100,100,0.125233506615303,3.09762859013232e-07,1415,713,10454,367182,8477,5,95849308,95849309
AC008746.12,0.972865257192912,0.771461432766238,0.196160656641373,0.156120446178316,10454,367182,8267,ENSG00000267838.2,ENSG00000267838.2,0.733536569110187,0.269671434969669,0.11347838824609,0.249498444791594,0.218343805198494,0.19004634853213,0.158921319418148,0.00452454496364024,3728,1079,10454,367182,8266,19,54439543,54439544
AC009005.2,0.353973625952078,0.421883636013922,0.940397778250252,0.421450344279976,10454,367182,8260,ENSG00000267751.5,ENSG00000267751.5,0.36591609842175,0.0157780887700469,0.00623721011371624,0.602226302907441,0.23378731809614,0.104529917895809,0.164908823025036,0.000130400255663563,2891,1239,10454,367182,8259,19,572227,572228
AC009120.6,0.846604503468118,0.935815586135512,0.364065710558635,0.996590903767047,10454,367182,7873,ENSG00000259972.2,ENSG00000259972.2,0.348447663469936,100,100,0.10881586508867,100,100,0.0229162593630853,0.00632556818102266,1806,789,10454,367182,7872,16,74335345,74335346
AC009133.12,0.826594216406695,0.63844143997273,0.762752993696347,0.277914180092375,10454,367182,7022,ENSG00000238045.9,ENSG00000238045.9,0.111861007981922,100,100,0.351053424769646,100,100,0.029871983024806,0.000643452818915173,670,260,10454,367182,7021,16,29821251,29821252
AC009299.5,0.484322394175342,0.563577465156384,0.848238927155252,0.966141916033614,10454,367182,6688,ENSG00000232320.6,ENSG00000232320.6,0.609300492750269,0.842054419577589,0.773757787623091,0.641836331519363,0.0210490160816083,0.0061512759400627,0.0155995812452321,0.0150074405241913,1575,926,10454,367182,6687,2,161341325,161341326
AC009403.2,0.451981800587416,0.442598461085312,0.34013768405654,0.862153058870209,10454,367182,6115,ENSG00000216895.9,ENSG00000216895.9,0.254357036697473,100,100,0.0189607535327137,100,100,0.0100023277837067,0.000922805857642128,3104,1502,10454,367182,6114,7,155645204,155645205
AC009404.2,0.0499728232636329,0.0881189351181977,0.00927108872476484,0.00646153822065837,10454,367182,6929,ENSG00000236255.1,ENSG00000236255.1,0.171883165126785,0.374763840295143,0.755995864764242,0.0658084578076548,0.18341556012743,0.93138240676452,0.0889117901529686,0.00794506059230786,2480,1149,10454,367182,6928,2,117833936,117833937
AC009501.4,0.85286478458155,0.569225862288843,0.109465658219225,0.241095884875448,10454,367182,6647,ENSG00000231609.5,ENSG00000231609.5,0.531547423785043,100,100,0.00103789662365887,100,100,0.0128160063888962,0.000161107230263981,1257,605,10454,367182,6646,2,63048639,63048640
AC010127.3,0.131775260181124,0.543327648616863,0.649455198847366,0.995890637617151,10454,367182,6925,ENSG00000236107.7,ENSG00000236107.7,0.663970688170847,100,100,0.26959023610002,100,100,0.0127382830165234,0.0397424015958294,1908,1017,10454,367182,6924,2,165957398,165957399
AC010226.4,0.0970326305894528,0.248423568478857,0.696231982943996,0.449039534251801,10454,367182,7374,ENSG00000249249.1,ENSG00000249249.1,0.464284695997125,100,100,0.895461514585802,100,100,0.0126911312375082,0.00165367585255654,2339,1138,10454,367182,7373,5,115602056,115602057
AC010492.2,0.414535099965952,0.475905111861996,0.687230007127422,0.3412662581052,10454,367182,6862,ENSG00000235081.1,ENSG00000235081.1,0.513941608778478,100,100,0.0501860791224448,100,100,0.0382341103192678,0.0199175996483884,3234,1166,10454,367182,6861,19,54229035,54229036
AC010504.2,0.910222614608164,0.79037042619096,0.958079736480854,0.809994487847979,10454,367182,8209,ENSG00000267219.1,ENSG00000267219.1,0.3889919552608,100,100,0.0719656540526005,100,100,0.0299991072908624,0.00528684569701437,2026,910,10454,367182,8208,19,34359411,34359412
AC010524.2,0.178004930699758,0.249229979751002,0.294462962535978,0.575301908837275,10454,367182,8299,ENSG00000268686.1,ENSG00000268686.1,0.739131057030753,100,100,0.781753157769388,100,100,0.0211127044386357,0.0192339856204103,1916,968,10454,367182,8298,19,49388080,49388081
AC010731.4,0.294331681793328,0.409755041260222,0.932544464039524,0.962949844897839,10454,367182,6869,ENSG00000235118.7,ENSG00000235118.7,0.857700846841318,100,100,0.48722970030127,100,100,0.0236289963430455,0.0027398901628733,2100,1079,10454,367182,6868,2,206642417,206642418
AC010884.1,0.76060941688408,0.632102475178147,0.38531291602415,0.433960214209386,10454,367182,6238,ENSG00000224509.2,ENSG00000224509.2,0.705463973514057,100,100,0.122888327696859,100,100,0.0120482603442346,0.00142472662646907,1980,1195,10454,367182,6237,2,105038495,105038496
AC010975.1,0.524388732309157,0.454681965557001,0.978889811371591,0.827351769899614,10454,367182,6527,ENSG00000229385.1,ENSG00000229385.1,0.668350919182391,100,100,0.209239399275463,100,100,0.0123954490840607,3.04305346483185e-05,2890,1595,10454,367182,6526,2,79500843,79500844
AC011330.5,0.540245338268545,0.869698895242107,0.957999627884742,0.859799015696697,10454,367182,7407,ENSG00000249839.1,ENSG00000249839.1,0.131543885918921,100,100,0.458135873652113,100,100,0.102719986820393,0.0121266145454506,1023,176,10454,367182,7406,15,43684338,43684339
AC011380.8,0.776980460773458,0.961606552715632,0.0109463827001626,0.425592875250651,10454,367182,9169,ENSG00000283602.1,ENSG00000283602.1,0.0726449563483928,100,100,0.0754412747106334,100,100,0.19979281157648,0.00540807139480069,1253,844,10454,367182,9168,5,140594569,140594570
AC011524.1,0.96018205857884,0.484193311483198,0.0433023576406215,0.907308257658764,10454,367182,8246,ENSG00000267528.1,ENSG00000267528.1,0.0232547542908017,100,100,0.355476448219759,100,100,0.0273095394231262,0.00100752244523647,2950,1332,10454,367182,8245,19,28883429,28883430
AC012146.7,0.35805076843241,0.449577725690105,0.929771672141412,0.93245062769915,10454,367182,6813,ENSG00000234327.7,ENSG00000234327.7,0.286047601156839,0.423460102060082,0.44612125044259,0.0155946524551779,0.0500305782196687,0.70606728959077,0.110342567088003,0.00608990070851835,2310,979,10454,367182,6812,17,5111467,5111468
AC012360.4,0.495743535752466,0.512990901349521,0.794878098088423,0.977572407182305,10454,367182,6886,ENSG00000235319.1,ENSG00000235319.1,0.96077107935474,0.943180751003354,0.735000005983215,0.194345186108416,0.152383589595639,0.149402471365869,0.0231198347624714,0.0142582794579309,2501,1468,10454,367182,6885,2,105324209,105324210
AC012442.5,0.117632675353006,0.277904691869375,0.707511350063252,0.862775606432366,10454,367182,7196,ENSG00000243389.1,ENSG00000243389.1,0.769681788524245,100,100,0.0892408964748005,100,100,0.124438985379245,0.00646798469731249,1863,861,10454,367182,7195,2,112614212,112614213
AC012507.3,0.0683688593015486,0.527269997871905,0.220168819132361,0.792100241572231,10454,367182,6698,ENSG00000232520.1,ENSG00000232520.1,0.271337574277325,0.51071957360635,0.714372979082648,0.062218971971342,0.144649303173006,0.532475694525393,0.0103741927901965,0.00620742087911065,2379,1030,10454,367182,6697,2,230886499,230886500
AC013460.1,0.541234820321088,0.913645996833215,0.943417768276792,0.874262548018707,10454,367182,6542,ENSG00000229727.6,ENSG00000229727.6,0.906986896401552,100,100,0.178474837130748,100,100,0.0577402076976516,0.000875647497363045,2245,1060,10454,367182,6541,2,7421260,7421261
AC016582.2,0.031152524886444,0.520610340026578,0.379344748421375,0.910004373315437,10454,367182,6330,ENSG00000225868.7,ENSG00000225868.7,0.387504113673578,0.46695648088656,0.378282052446908,0.820022084167042,0.964567762666383,0.886462529499244,0.0309327931015028,0.00756532051806892,1623,743,10454,367182,6329,19,37855214,37855215
AC018641.7,0.951878530735824,0.986771948294932,0.758826774804452,0.755842808337142,10454,367182,6370,ENSG00000226468.2,ENSG00000226468.2,0.812069882536607,100,100,0.084804010013113,100,100,0.037180576399061,0.0111270917689677,2995,1518,10454,367182,6369,7,32457757,32457758
AC018755.17,0.880984864267398,0.538989445282143,0.765890298509012,0.853817532073955,10454,367182,8265,ENSG00000267808.1,ENSG00000267808.1,0.713795165963061,100,100,0.601070041829841,100,100,0.036104905266997,0.000860429518892631,2811,1358,10454,367182,8264,19,51599288,51599289
AC018816.3,0.770796360308385,0.570887862768626,0.737681776027987,0.830856839243568,10454,367182,6918,ENSG00000235978.6,ENSG00000235978.6,0.769420901145247,0.395007031862191,0.183172308963167,0.867840955568557,0.892887802762812,0.65561102408507,0.0207297536539822,0.0190786355695628,2513,1002,10454,367182,6917,3,4887292,4887293
AC022153.1,0.354087964939712,0.531247635019383,0.216588450579636,0.755253954160115,10454,367182,8253,ENSG00000267623.3,ENSG00000267623.3,0.679685907900208,0.259251195198542,0.111748139686894,0.0302749137757754,0.00131901790629527,0.00342100826633047,0.0661820711119048,0.00628421621624681,3119,1794,10454,367182,8252,19,27902594,27902595
AC022182.1,0.51661350421548,0.564007967043271,0.548353045399526,0.443529873099083,10454,367182,7600,ENSG00000254777.5,ENSG00000254777.5,0.43549290992247,0.557802780497302,0.454513244789959,0.526558953238824,0.804272604973991,0.852422109116672,0.0314741777073739,9.63955799656859e-05,1892,713,10454,367182,7599,8,60910052,60910053
AC023137.2,0.382829639496445,0.38987051417697,0.0258322920592606,0.231707116818552,10454,367182,6507,ENSG00000228950.1,ENSG00000228950.1,0.128154405968519,100,100,0.145653737085574,100,100,0.0214954636681073,0.00348604932288459,2225,1064,10454,367182,6506,2,20451041,20451042
AC024560.3,0.178302492702403,0.387386215539724,0.448617514403293,0.377852289850978,10454,367182,6029,ENSG00000214135.8,ENSG00000214135.8,0.564834316751098,100,100,0.0293673035751054,100,100,0.129289731094705,0.00185716361189018,1990,835,10454,367182,6028,3,197627905,197627906
AC024937.4,0.640398353248587,0.63801232611049,0.40584618399256,0.999999806399762,10454,367182,6642,ENSG00000231464.1,ENSG00000231464.1,0.0945742221137361,100,100,0.457326027521011,100,100,0.179430184553488,0.00329656821046784,2489,971,10454,367182,6641,3,195996737,195996738
AC024937.6,0.769177467271775,0.911315499998257,0.975948904535342,0.870451351564634,10454,367182,6641,ENSG00000231443.2,ENSG00000231443.2,0.132738012539809,0.303690656319253,0.725368994658783,0.0557251137535818,0.0736915379160739,0.212327856363001,0.16140914045434,0.0193514373110342,2457,939,10454,367182,6640,3,195937242,195937243
AC027612.6,0.63732829645453,0.934848673841726,0.505932490935655,0.566813733336364,10454,367182,2824,ENSG00000143429.10,ENSG00000143429.10,0.970638175644861,100,100,0.0004973475227579,100,100,0.0871794357795486,0.00161606419867667,272,62,10454,367182,2823,2,91659971,91659972
AC034220.3,0.88005554103945,0.569930952447628,0.0545085313433023,0.723220219368606,10454,367182,6731,ENSG00000233006.6,ENSG00000233006.6,0.0636153765819345,0.00770141673203186,0.0121281520074918,0.329126451775215,0.190686523730213,0.124329474621194,0.415125921050233,0.00593326565718416,1578,572,10454,367182,6730,5,132369647,132369648
AC034243.1,0.316292806804141,0.999999915961007,0.882417401500019,0.949430968836666,10454,367182,7523,ENSG00000253404.1,ENSG00000253404.1,0.20554626748938,0.341163947784998,0.459007670187769,0.448221629302523,0.178819251006113,0.090378917366507,0.331367718937827,0.0116594819033821,1185,673,10454,367182,7522,5,138753308,138753309
AC062028.1,0.707679056508239,0.596449459607248,0.301444830758411,0.919093909466928,10454,367182,2921,ENSG00000145063.14,ENSG00000145063.14,0.571553273861898,100,100,0.881125049279874,100,100,0.029778299096386,0.000621974401184557,2410,1020,10454,367182,2920,2,11132820,11132821
AC068282.3,0.26889190702823,0.409400509500039,0.964770048620871,0.923514025573144,10454,367182,6951,ENSG00000236682.1,ENSG00000236682.1,0.769005336617484,0.931252039285244,0.812595652860897,0.973933075461945,0.995224017110265,0.926512055619443,0.613724672753427,0.0136816996591167,2245,1118,10454,367182,6950,2,127389129,127389130
AC069513.4,0.518096759220248,0.83018197378926,0.45413623748464,0.966203084755316,10454,367182,6517,ENSG00000229178.1,ENSG00000229178.1,0.28465826640197,100,100,0.22313019672093,100,100,0.328733958469158,0.00242676256248114,2174,780,10454,367182,6516,3,195657926,195657927
AC073133.2,0.310717127388136,0.569548649949762,0.590570709744576,0.572725816691153,10454,367182,6486,ENSG00000228569.1,ENSG00000228569.1,0.757101401832598,100,100,0.358686763176761,100,100,0.0419998662006974,0.000177181244854687,2377,1148,10454,367182,6485,7,156435832,156435833
AC073254.1,0.0393491509508296,0.10330789408385,0.164515939043716,0.122591077265548,10454,367182,6974,ENSG00000237126.8,ENSG00000237126.8,0.846267833217236,100,100,0.333821503685934,100,100,0.01496752221719,0.00074187846471775,2275,1087,10454,367182,6973,2,232611970,232611971
AC073635.5,0.909109647759194,0.589367873416783,0.801200203769617,0.870313052409948,10454,367182,7465,ENSG00000250990.1,ENSG00000250990.1,0.445233451028541,0.245655141314428,0.13580874686823,0.00976990526477383,0.0294721860538651,0.541780880797569,0.0168781566310163,0.0042283674157177,2164,801,10454,367182,7464,7,77258122,77258123
AC073869.2,0.0865909692326251,0.800291308648539,0.985398202494514,0.654896193373762,10454,367182,6234,ENSG00000224425.2,ENSG00000224425.2,0.218338169429843,0.122407065053562,0.101266062549101,0.0486612036829135,0.104076992737643,0.424344942053758,0.014593423876078,0.036312932085692,2076,541,10454,367182,6233,2,131353018,131353019
AC074141.3,0.837676450758224,0.603165223371453,0.939578541627061,0.999200441289047,10454,367182,9156,ENSG00000283236.1,ENSG00000283236.1,0.908801348752935,0.629609062497327,0.339545258009863,0.550795964548304,0.654716673550575,0.483387134255173,0.0437129507382835,0.00189642829185509,3104,1624,10454,367182,9155,19,51863235,51863236
AC074289.1,0.261592020369737,0.517742693044361,0.237899910160938,0.880302173234759,10454,367182,6333,ENSG00000225889.7,ENSG00000225889.7,0.205003304731153,0.432146358081776,0.78889361281468,0.0814819556767105,0.201612189978313,0.682136296529237,0.16993108726413,0.0287024662007471,1525,654,10454,367182,6332,2,64143238,64143239
AC079305.11,0.49153496042645,0.507198922481644,0.0335712510868055,0.999999572273726,10454,367182,6947,ENSG00000236501.5,ENSG00000236501.5,0.537659657324442,100,100,0.417816191749953,100,100,0.03249984472083,0.0060423471912504,1986,850,10454,367182,6946,2,177164515,177164516
AC079922.3,0.55293857060453,0.999999994904392,0.0199269019033298,0.0148267926788957,10454,367182,7009,ENSG00000237753.1,ENSG00000237753.1,0.574761550953428,0.223707758747439,0.101619807925599,0.0870884412118725,0.0498219117129595,0.0796898702490377,0.432640015110485,0.00190057494691966,1938,911,10454,367182,7008,2,112645689,112645690
