gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
AC008074.3,0.252945164684473,0.625262361767123,0.248639589678037,0.496542122409856,10454,367182,6432,ENSG00000223935.1,ENSG00000223935.1,0.101879941828477,0.230922258034796,0.613160027893215,0.408541851423284,0.0440765066604955,0.0183690123859818,0.0698805233630611,0.000430004394530825,1821,864,10454,367182,6431,2,64453797,64453798
AC008074.5,0.878159430719628,0.895760341340637,0.0220593571377933,0.177892182534314,10454,367182,6920,ENSG00000237217.1,ENSG00000237217.1,0.0414080483116593,100,100,0.0333376873466724,100,100,0.0369894679864978,0.000285768689562928,1823,863,10454,367182,6919,2,64450095,64450096
AC008592.3,0.431766070361907,0.987538911553947,0.0843772865871885,0.0866452403537736,10454,367182,7268,ENSG00000251000.1,ENSG00000251000.1,0.988402897078056,0.995599769908054,0.92607802597272,0.678627471127159,0.654376673456847,0.410805403106567,0.236886859787138,0.0421769926148379,1423,715,10454,367182,7267,5,95835045,95835046
AC008592.4,0.00425388924762898,0.00961472242190004,0.119270239293931,0.119566571104915,10454,367182,7285,ENSG00000251409.1,ENSG00000251409.1,0.910491397617204,0.755107195828512,0.458674425939836,0.928371886121678,0.979263197243493,0.854071470211952,0.0268848493765047,0.0102835601227909,1415,714,10454,367182,7284,5,95852720,95852721
AC008592.8,0.754520650815227,0.709291483294621,0.541433293844658,0.541417805386384,10454,367182,7930,ENSG00000272021.1,ENSG00000272021.1,0.815349437564918,0.685276626809498,0.402347922216213,0.0125939668307801,0.0388799248378834,0.603807041483507,0.036776788773183,0.00225630061775034,1415,713,10454,367182,7929,5,95849308,95849309
AC008746.12,0.394761934368905,0.504489196579447,0.776563576186737,0.790746163269757,10454,367182,7807,ENSG00000267838.2,ENSG00000267838.2,0.785172607902113,0.828112817696544,0.582071001493857,0.41342687329537,0.592901061546971,0.539465385943727,0.249768423238824,0.000241462104180886,3728,1079,10454,367182,7806,19,54439543,54439544
AC008984.7,0.962805847834487,0.764443797880422,0.78471388993672,0.843083170911631,10454,367182,6824,ENSG00000234436.1,ENSG00000234436.1,0.528543594314036,0.326855849690477,0.175043308086571,0.000728220608154774,0.00148484402602583,0.20461799396281,0.0641500737827755,0.0028325458714968,3243,995,10454,367182,6823,19,54306025,54306026
AC009005.2,0.593972753308377,0.54428129303187,0.814985773360886,0.592641073887484,10454,367182,7801,ENSG00000267751.5,ENSG00000267751.5,0.457980599904768,0.746886732951709,0.856103797961234,0.345814539076189,0.0689519030578335,0.0346989010730212,0.473337261687855,0.127620273223552,2891,1239,10454,367182,7800,19,572227,572228
AC009120.5,0.625290520590806,0.669622380505629,0.577130447909241,0.847695399971718,10454,367182,7605,ENSG00000260884.1,ENSG00000260884.1,0.112553184622692,100,100,0.198664353003283,100,100,0.0124622342340834,0.000120901595033634,1772,760,10454,367182,7604,16,74315145,74315146
AC009303.2,0.813731148090978,0.983123307774148,0.427781223771426,0.65557050763246,10454,367182,8246,ENSG00000279227.1,ENSG00000279227.1,0.340356620811103,0.63174091741693,0.922325241399418,0.436324632300829,0.0957766331521073,0.0432516533432861,0.0716818669111229,0.00545277188872624,2513,1260,10454,367182,8245,2,118014173,118014174
AC009495.2,0.62951237924111,0.609997520160581,0.292030592204777,0.965338621072813,10454,367182,6852,ENSG00000235192.1,ENSG00000235192.1,0.240133442631862,0.500511588641593,0.946490104039815,0.197322818111846,0.284205189950528,0.355412108819923,0.081507712529495,0.000776802732676017,1890,1059,10454,367182,6851,2,165794850,165794851
AC009506.1,0.328726134028253,0.965364818920649,0.125625754671261,0.99999958036897,10454,367182,6441,ENSG00000224152.1,ENSG00000224152.1,0.491973015686768,0.380385834420197,0.22678970825023,0.980130715751407,0.548735538050908,0.273390554375045,0.176881776694814,0.00684724162088423,2441,778,10454,367182,6440,2,159615295,159615296
AC009961.3,0.86612994797092,0.59294664330333,0.198552018968779,0.878044887587828,10454,367182,6526,ENSG00000226266.6,ENSG00000226266.6,0.0543771600343675,0.137812117769262,0.608196597865486,0.660953102843478,0.667294932430439,0.4322845093012,0.218736977538783,0.0680718460295968,2512,825,10454,367182,6525,2,159712434,159712435
AC010492.2,0.636263403128643,0.512843573917892,0.394754152427395,0.376020156407468,10454,367182,6845,ENSG00000235081.1,ENSG00000235081.1,0.904822997256731,0.975950324836554,0.852881815388314,0.878251540193965,0.98361635549738,0.922059098564946,0.0855114810285508,0.00607795467900248,3234,1166,10454,367182,6844,19,54229035,54229036
AC010731.6,0.103163403674036,0.307599734993667,0.776983216923602,0.999999025048168,10454,367182,6218,ENSG00000213083.3,ENSG00000213083.3,0.709185990733086,100,100,0.73162590431357,100,100,0.0495081364929238,0.00456619261658792,2087,1067,10454,367182,6217,2,206687361,206687362
AC010878.3,0.371282401964741,0.505583242523019,0.725097410086129,0.944738218337347,10454,367182,6482,ENSG00000225402.1,ENSG00000225402.1,0.555355814653314,100,100,0.814821396783892,100,100,0.12012355100604,0.00369507816517594,2798,1144,10454,367182,6481,2,37816914,37816915
AC010883.5,0.171798533493263,0.990765437106776,0.0252416941445087,0.5236290632205,10454,367182,6843,ENSG00000234936.1,ENSG00000234936.1,0.0270951917304656,0.0767204872348725,0.616611024965254,0.113704458631146,0.118851904677111,0.184900201981938,0.0522189572464903,0.00513570512738196,2553,1259,10454,367182,6842,2,43229572,43229573
AC010980.2,0.0284996006127801,0.810122062102082,0.839750537209646,0.830248021285506,10454,367182,6943,ENSG00000237732.9,ENSG00000237732.9,0.567738259283355,100,100,0.302755247078442,100,100,0.0289528885234759,8.96586528285958e-05,1943,930,10454,367182,6942,2,222318653,222318654
AC011380.8,0.0740284990303963,0.455763939928308,0.0151711763158671,0.0979145002421213,10454,367182,8381,ENSG00000283602.1,ENSG00000283602.1,0.0648401208441796,0.167554798331802,0.685496592241111,0.986660214286914,0.297285669372936,0.119349200467327,0.203909429793984,0.0266173057333431,1253,844,10454,367182,8380,5,140594569,140594570
AC011747.3,0.278362707527334,0.782563805473485,0.0567322351185557,0.734626696696716,10454,367182,6718,ENSG00000231435.1,ENSG00000231435.1,0.00321721462734452,0.00749184585659559,0.292463742461943,0.0195168351899675,0.0176323715999335,0.105428850777306,0.0106283640396369,0.000341079815002764,1600,734,10454,367182,6717,2,8575500,8575501
AC011899.9,0.150728151056301,0.614005717992333,0.0772032441171031,0.84418699555059,10454,367182,6772,ENSG00000233038.5,ENSG00000233038.5,0.0107881892650859,100,100,0.0417765797788045,100,100,0.0505314595476965,9.66530806609637e-05,2611,1196,10454,367182,6771,7,157854528,157854529
AC012146.7,0.951394244440957,0.569930192942255,0.23731223184735,0.535856794902492,10454,367182,6817,ENSG00000234327.7,ENSG00000234327.7,0.218661287930293,100,100,0.00937280865309095,100,100,0.0634768771690157,0.00247318890742362,2310,979,10454,367182,6816,17,5111467,5111468
AC012442.5,0.192527668457823,0.60763975042911,0.0344276415551054,0.0259321473827583,10454,367182,7095,ENSG00000243389.1,ENSG00000243389.1,0.549593347318865,100,100,0.0235007735228156,100,100,0.0525192873753475,0.00167631049224761,1863,861,10454,367182,7094,2,112614212,112614213
AC012454.4,0.749182609309554,0.550232711609926,0.806835667963805,0.528396920103106,10454,367182,5935,ENSG00000203363.2,ENSG00000203363.2,0.857596436556128,0.548688815605552,0.279772121574773,0.702642787898476,0.634018749827498,0.381576873013296,0.244260715927448,0.00025226657881057,2127,951,10454,367182,5934,2,85687046,85687047
AC013264.2,0.841387782359903,0.869115469472334,0.65715930308642,0.945113594407662,10454,367182,6723,ENSG00000231621.1,ENSG00000231621.1,0.591176908354701,100,100,0.927258005273648,100,100,0.145075539854052,0.000598172971338494,1316,603,10454,367182,6722,2,197197990,197197991
AC015849.2,0.524344208697952,0.833033867777416,0.1519535677168,0.849012725053215,10454,367182,7882,ENSG00000270240.2,ENSG00000270240.2,0.0558968725138738,0.160593642468597,0.957775218161568,0.320578833945058,0.608959728781635,0.941289969660245,0.0503326616053981,0.00474060561952878,1746,694,10454,367182,7881,17,35868966,35868967
AC016734.2,0.664572568926366,0.664911651551595,0.752850627644201,0.56361437857014,10454,367182,6602,ENSG00000228305.2,ENSG00000228305.2,0.105458627480863,0.20762050059628,0.469481049665861,0.44514300976245,0.50694333896694,0.378452532517609,0.0202772512117421,0.00175619717267989,1399,545,10454,367182,6601,2,63622830,63622831
AC016747.3,0.870072278836426,0.676906858798531,0.666952631775033,0.720217456382451,10454,367182,6210,ENSG00000212978.6,ENSG00000212978.6,0.360747320629573,100,100,0.994545187688841,100,100,0.115143125477931,0.00189227656356406,1477,782,10454,367182,6209,2,61144968,61144969
AC016757.3,0.757569188467171,0.846904766013409,0.614595949338556,0.740880319288473,10454,367182,5465,ENSG00000186235.10,ENSG00000186235.10,0.0881479668777436,0.213585860738289,0.671640991906801,0.00373522090567287,0.0149313315131192,0.98510225150321,0.259411004899119,0.0199003782648695,2657,1350,10454,367182,5464,2,238231612,238231613
AC017002.1,0.973984132663512,0.922387668878411,0.81270587834039,0.896404498589992,10454,367182,7012,ENSG00000240350.2,ENSG00000240350.2,0.970871148503391,0.809546024496269,0.51633398497044,0.0938929642272944,0.171809547828907,0.397323872496624,0.0208781713465466,0.00229902206545033,1873,839,10454,367182,7011,2,111491272,111491273
AC017074.2,0.143886566732337,0.350263520926001,0.5188491252003,0.758098812100406,10454,367182,6572,ENSG00000227359.1,ENSG00000227359.1,0.357799410072587,100,100,0.0539111582674087,100,100,0.035933024857892,0.00769867431998745,2036,896,10454,367182,6571,2,113704077,113704078
AC017104.6,0.0723507117053296,0.297069962255353,0.942898473910823,0.217715252773347,10454,367182,6446,ENSG00000224376.1,ENSG00000224376.1,0.626083951306104,100,100,0.451582134085975,100,100,0.0435376842056522,0.00469476226487986,1969,864,10454,367182,6445,2,231388975,231388976
AC018816.3,0.411213334698941,0.602948449230714,0.013562857427014,0.0126768351271793,10454,367182,6885,ENSG00000235978.6,ENSG00000235978.6,0.63375966908878,0.289268985151961,0.133295109614388,0.458120355553667,0.617190749494112,0.519607984197661,0.0130352840492938,0.00864275905842605,2513,1002,10454,367182,6884,3,4887292,4887293
AC020571.3,0.955387661168317,0.95252609328967,0.992681747480777,0.990857088663744,10454,367182,6642,ENSG00000229056.2,ENSG00000229056.2,0.999585729600173,100,100,0.739252559429602,100,100,0.0669797525698034,2.02047583234373e-05,1627,775,10454,367182,6641,2,196260023,196260024
AC020956.3,0.234171300065706,0.551547608010452,0.227356262106337,0.419496859036171,10454,367182,8199,ENSG00000278239.1,ENSG00000278239.1,0.0774957906526711,100,100,0.325375568620347,100,100,0.064085672089247,0.00017797090586476,1085,363,10454,367182,8198,19,41835949,41835950
AC022182.1,0.0937482455206991,0.449770451953485,0.231435419126089,0.677100606942683,10454,367182,7346,ENSG00000254777.5,ENSG00000254777.5,0.0374132182685004,100,100,0.699010271924317,100,100,0.0176015058158747,0.000764762798213577,1892,713,10454,367182,7345,8,60910052,60910053
AC022182.2,0.117296248952197,0.423448965016155,0.884412694036927,0.430079793216089,10454,367182,7382,ENSG00000255397.1,ENSG00000255397.1,0.0692122684866126,0.140033956237303,0.427258311052399,0.85137717081698,0.402633282756136,0.181615897543269,0.0104157618893075,0.0115291585589343,1848,692,10454,367182,7381,8,60939870,60939871
AC022182.3,0.904157565836451,0.703020946008917,0.565308073775283,0.606554822805994,10454,367182,7348,ENSG00000254802.1,ENSG00000254802.1,0.955830982621869,100,100,0.956564609317817,100,100,0.0117692977039093,0.00105185789713337,1839,671,10454,367182,7347,8,60967774,60967775
AC022431.3,0.369416579409114,0.998222734189991,0.841485016935744,0.930435396675272,10454,367182,6830,ENSG00000234553.1,ENSG00000234553.1,0.725159484843042,100,100,0.00054424169675158,100,100,0.13643622992579,0.000299273113619845,2394,1093,10454,367182,6829,5,56537825,56537826
AC024560.3,0.662987408408552,0.999999547436115,0.91161186630851,0.662070729313213,10454,367182,6282,ENSG00000214135.8,ENSG00000214135.8,0.140604634371036,100,100,0.00701614667464568,100,100,0.170480511204171,0.00125551893942518,1990,835,10454,367182,6281,3,197627905,197627906
AC024704.2,0.242768356975867,0.418067743888719,0.856271104810255,0.835575931786508,10454,367182,7122,ENSG00000244063.1,ENSG00000244063.1,0.595805085052586,0.717570263562183,0.536324458483153,0.018639140472807,0.0625447019532758,0.925701600979104,0.0754955866388716,2.27413856107209e-05,1928,790,10454,367182,7121,2,113831047,113831048
AC034220.3,0.990434773247982,0.609089350667303,0.587068710494261,0.780526761070205,10454,367182,6770,ENSG00000233006.6,ENSG00000233006.6,0.112615768790849,100,100,0.0805906519016695,100,100,0.0606429015365241,0.00112730401393168,1578,572,10454,367182,6769,5,132369647,132369648
AC062017.1,0.040317972649382,0.379431075243182,0.63400237419156,0.769666334525335,10454,367182,6400,ENSG00000222020.2,ENSG00000222020.2,0.637453593154754,0.894715131779222,0.983601590499937,0.27244326033607,0.173102713471409,0.129096556262678,0.0266440892038873,0.00160419696319247,2850,1343,10454,367182,6399,2,239401435,239401436
AC068282.3,0.959463595534684,0.614130011284859,0.288439438802581,0.206180503030666,10454,367182,6907,ENSG00000236682.1,ENSG00000236682.1,0.749716508308317,0.555040450482138,0.299681134014674,0.866037909692632,0.479040434315505,0.229576836952222,0.595888634171563,0.0955617391234604,2245,1118,10454,367182,6906,2,127389129,127389130
AC069282.6,0.927135664881311,0.763575898923493,0.54546695895715,0.285783331290696,10454,367182,6489,ENSG00000225507.1,ENSG00000225507.1,0.720906607039678,0.178608325107903,0.0685525916339105,0.894535901702515,0.364794175009763,0.157375266144977,0.010448330058729,0.00239188613230108,2684,1674,10454,367182,6488,7,47956792,47956793
AC069363.1,0.426813033938548,0.56082938853003,0.560290896284662,0.800096104538694,10454,367182,8168,ENSG00000277089.4,ENSG00000277089.4,0.552777351727274,0.7018685606505,0.550930413684557,0.761218716992635,0.923708218983977,0.796690436046765,0.0207198767243588,0.000677624929723787,1449,543,10454,367182,8167,17,36072865,36072866
AC073052.1,0.777129725216721,0.780319089966613,0.41834739755329,0.936870161529576,10454,367182,6610,ENSG00000228446.2,ENSG00000228446.2,0.421612286798536,100,100,0.100987260559698,100,100,0.0402506146389675,0.00282913689317464,2137,1167,10454,367182,6609,2,224500099,224500100
AC073072.5,0.85208671909517,0.792573944666443,0.149199559554351,0.1857538442652,10454,367182,5069,ENSG00000179428.2,ENSG00000179428.2,0.575146300933877,0.656605143702961,0.46779175780276,0.585037697074041,0.848140339015084,0.859666416288627,0.0132435500688418,0.000419557668656715,2490,1289,10454,367182,5068,7,22726704,22726705
AC074011.2,0.935463943050649,0.601480335246078,0.164522602402215,0.0672337363225188,10454,367182,6691,ENSG00000230730.1,ENSG00000230730.1,0.706124246240029,0.931367803787788,0.995648113337285,0.423367629083132,0.417322809263751,0.292769550734758,0.400323352515298,0.0498648861841223,2184,1051,10454,367182,6690,2,28664539,28664540
AC074286.1,0.306953829172372,0.534089380996922,0.643659176868197,0.615040569184998,10454,367182,6269,ENSG00000213963.6,ENSG00000213963.6,0.642548694438537,0.421795344268454,0.218989029641029,0.0221321492142892,0.0724316035282116,0.902957244934966,0.0132112673956979,0.00321162842134046,2057,873,10454,367182,6268,2,177348474,177348475
AC074289.1,0.706191133367432,0.487959001403724,0.25774463495969,0.532492454985611,10454,367182,6505,ENSG00000225889.7,ENSG00000225889.7,0.24247831915422,0.263717651287797,0.254281182984148,0.170069647135842,0.054484585314473,0.0472253160132354,0.324835621303689,0.0449271855107263,1525,654,10454,367182,6504,2,64143238,64143239
AC078883.3,0.124030892837507,0.462278031479696,0.952866517192755,0.870286697344332,10454,367182,6758,ENSG00000232788.1,ENSG00000232788.1,0.112618126451403,100,100,0.852356130558187,100,100,0.0647743755430819,0.000947204946941443,2238,1067,10454,367182,6757,2,172466021,172466022
AC079325.5,0.95728373003773,0.576158665668755,0.417723106745619,0.0906306664317292,10454,367182,6910,ENSG00000236770.1,ENSG00000236770.1,0.435430332510222,0.736714792049863,0.957481400423669,0.806237246682018,0.560816196916011,0.295022519398613,0.204111324173929,0.04777076345785,2057,906,10454,367182,6909,17,74552736,74552737
AC079584.3,0.949636780772794,0.518169416934104,0.0343585397588032,0.0468843933515205,10454,367182,8387,ENSG00000283994.1,ENSG00000283994.1,0.615231446502916,100,100,0.847580302983601,100,100,0.0119924206468279,7.4807831580994e-05,1539,790,10454,367182,8386,2,143601516,143601517
AC079630.4,0.171732989032606,0.646961740609894,0.168414926791226,0.783677413424568,10454,367182,6481,ENSG00000225342.2,ENSG00000225342.2,0.00847532974554373,100,100,0.168004568923248,100,100,0.0439997104734479,0.000397633759071575,2372,1424,10454,367182,6480,12,40224914,40224915
